question1,question2,label
Cách sử dụng thuốc Augmentin hiệu quả nhất,Cần lưu ý gì khi sử dụng thuốc Augmentin ?,1
Biểu hiện bệnh lao kê,Phòng ngừa bệnh Viêm tĩnh mạch,0
Chọc ối xét nghiệm Rubella và những điều cần biết,Viễn thị để lại những hậu quả gì ?,0
Dậy thì sớm là tình trạng gì ?,Đối tượng nào dễ mắc bệnh U xơ tuyến tiền liệt ?,0
Đường trắng gồm có thành phần gì ?,Những tác hại của đường tinh luyện là gì ?,1
Khám lao phổi ở đâu Hà Nội?,Bệnh lao phổi là gì ?,1
Dấu hiệu mọc mụn vùng kín báo hiệu điều gì ?,Tác hại của bệnh sùi mào gà đối với phụ nữ mang thai là gì ?,1
Thuốc Smecta - “Chuyên gia” trị tiêu chảy cấp ở trẻ,Sử dụng thuốc Smecta như thế nào cho hợp lý ?,1
Nguyên nhân bệnh Thai ngoài tử cung?,Ảnh hưởng của lượng nước người mẹ uống đến lượng nước ối thai nhi?,0
Các loại thực phẩm nào có chứa vitamin C ?,Nguyên nhân bệnh Thoát vị bẹn người lớn?,0
Các biện pháp điều trị bệnh Thông liên nhĩ?,Dạng ung thư vú phổ biến nhất là gì ?,0
Sau sinh có phải kiểm tra lại nếu bị tiểu đường thai kì không?,Trong trứng sống có vi khuẩn gì ?,0
Tác dụng của canxi là gì ?,Hạ canxi máu là gì ?,1
Làm thế nào để thay đổi quyết định hiến tạng sau khi đăng ký ?,Có các nguyên liệu thiên nhiên nào dùng để tắm cho trẻ sơ sinh ?,0
"Vì sao trẻ bị nôn ói, trớ sau khi tắm ?",Tại sao trẻ lại bị nhiễm trùng da sau tiêm chủng ?,1
Nguyên nhân bệnh Thiếu máu do thiếu vitamin B12?,Triệu chứng bệnh Liệt ruột,0
Sai lệch tổng hợp testosterone do gì?,Bệnh dại lây truyền như thế nào ?,0
Những loại kháng sinh nào dùng để điều trị và dự phòng bệnh Viêm màng não mô cầu ?,Nguyên nhân phổ biến gây ra bệnh Viêm lồi cầu ngoài xương cánh tay là gì ?,0
Tại sao phụ nữ dễ mắc bệnh Viêm bàng quang hơn nam giới ?,Tính chất phân của trẻ từ khi sinh ra tiến triển như thế nào ?,0
Phòng ngừa bệnh Xuất huyết giảm tiểu cầu,Đèn sưởi hồng ngoại là gì ?,0
Nguyên nhân gây hăm tã ở trẻ là gì ?,Làm thế nào để phát hiện và khắc phục tình trạng hăm tã ?,1
Triệu chứng bệnh Loạn thị,Biểu hiện bệnh loạn thị,1
Các biện pháp chẩn đoán bệnh Vô kinh,Các loại xét nghiệm nào giúp chẩn đoán vô kinh thứ phát ?,1
Bệnh Kawasaki có lây nhiễm không,Bệnh viêm mạch máu có lây nhiễm không,1
Tỷ lệ mắc cùm trong 1 năm là bao nhiêu ?,Có mấy loại cảm cúm ?,1
Làm điều này sau khi nặn mụn,Sử dụng thuốc mỡ kháng sinh có hiệu quả không ?,1
Tại sao phải nuôi con bằng sữa mẹ hoàn toàn 6 tháng đầu,Sữa mẹ có phải nguồn dinh dưỡng tốt nhất cho trẻ không ?,1
Tác dụng của các loại thuốc trị táo bón?,Chế độ dinh dưỡng phòng bệnh thoái hóa khớp gối?,0
Cơ chế tránh thai của biện pháp cho con bú bằng sữa mẹ là gì ?,Ảnh hưởng của việc mang thai quá sớm sau khi sinh con là gì ?,1
Nguyên nhân bệnh Tắc vòi trứng?,Chăm sóc sau mổ u nang buồng trứng như thế nào ?,0
4 vị trí trên cơ thể bé cần chăm sóc kĩ và cẩn thận,Mẹ cần lưu ý gì khi quấn tã vùng rốn cho trẻ ?,1
Tầm soát ung thư cổ tử cung như thế nào là đúng cách?,Ung thư cổ tử cung là bệnh gì ?,1
Sữa tươi hết hạn có sử dụng để đắp mặt được không?,Ăn giá đỗ có tốt cho phụ nữ không?,0
Bệnh Lao cột sống có lây nhiễm không,Thông liên nhĩ có liên quan đến yếu tố gen không?,0
Các biện pháp nào giúp điều trị bệnh Võng mạc ?,Những biến chứng của vàng da sơ sinh là gì ?,0
Biến chứng có thể xảy ra khi lạm dụng thuốc tránh thai khẩn cấp là gì ?,Những bài tập thể dục nào nên tránh khi mang thai ?,0
Sau khi phá thai nên có chế độ dinh dưỡng như thế nào ?,Đối tượng dễ mắc bệnh chân tay miệng là ai ?,0
Cận thị là hiện tượng gì ?,Trẻ em có hay gặp bệnh Phình động mạch máu não không ?,0
Những yếu tố nào làm tăng nguy cơ vỡ tử cung ?,Cây giảo cổ lam điều trị bệnh gì?,0
Biểu hiện viêm đường hô hấp trên ở trẻ,Điều trị bệnh Viêm đường hô hấp trên ở trẻ như thế nào ?,1
Măng có ảnh hưởng như thế nào đối với sữa mẹ ?,Bắp cải có ảnh hưởng như thế nào đối với sữa mẹ ?,1
Các biện pháp chẩn đoán bệnh Áp xe,Làm sao để phát hiện được áp xe mô dưới da ?,1
Các biện pháp chẩn đoán bệnh Lichen nitidus,Tiểu đêm có nguy hiểm không ?,0
Những yếu tố nào làm tăng nguy cơ mắc bệnh Áp xe ?,Nhóm tuổi nào ở trẻ mắc bệnh tự kỷ nhiều nhất ?,0
Mì ăn liền có tác hại gì cho sức khỏe ?,Điều trị bệnh phô dâm như thế nào ?,0
Suy thai trong tử cung là tình trạng bệnh lý gì ?,Tiêm vaccine có cần thiết không ?,0
Bệnh Nhồi máu não thường gặp mấy nguyên nhân ?,Tắc mạch có phải nguyên nhân dẫn tới nhồi máu não không ?,1
 Nguyên nhân gây đau cột sống thắt lưng là gì ?,Phòng và điều trị bệnh đau cột sống thắt lưng như thế nào ?,1
Đánh giá 𝛃-hCG như thế nào để chẩn đoán bệnh thai ngoài tử cung?,Tam chứng vàng trong thai ngoài tử cung là gì?,1
Kích thước khối u khi bị ung thư cổ tử cung trong từng giai đoạn,Các biện pháp chẩn đoán bệnh Trĩ nội?,0
Độ tuổi nào nên bảo quản và đông lạnh trứng ?,Hội chứng Gilbert là hội chứng gì ?,0
Đường lây truyền bệnh Lưỡi bản đồ,Đường lây nhiễm bệnh Lưỡi bản đồ,1
Các triệu chứng của bệnh nhức đầu ở trẻ em biểu hiện như thế nào ?,Bệnh lý Động kinh được điều trị như thế nào ?,0
Phòng ngừa bệnh Thừa sắt?,Triệu chứng bệnh Liệt mặt,0
Bệnh viêm da cơ địa là bệnh gì ?,Triệu chứng của bệnh viêm da cơ địa biểu hiện như thế nào ?,1
Phòng ngừa bệnh Xơ vữa động mạch não,Những lối sống lành mạnh nào giúp phòng ngừa bệnh Xơ vữa động mạch ?,1
Đừng để ngứa vùng kín khi mang thai “ghé thăm” bạn,Triệu chứng của bệnh trĩ khi mang thai biểu hiện như thế nào ?,1
Nên hạn chế ăn các loại thực phẩm nào để hạn chế lượng muối ?,Đặc điểm dạ dày của trẻ?,0
Sử dụng mật ong chữa viêm phế quản cho bé,Công dụng của mật ong đối với trẻ là gì ?,1
Nồng độ Hemoglobin là bao nhiêu trong bệnh Thiếu máu ?,Triệu chứng bệnh Thận đa nang?,0
19 dấu hiệu của bệnh tim mạch,Nguyên nhân gây bệnh viêm bờ mi là gì ?,0
Bạn nên biết những điều sau trước khi muốn có làn da đẹp,Phòng ngừa bệnh Tế bào thần kinh vận động?,0
cha mẹ nên lưu ý gì khi giáo dục giới tính cho trẻ ?,Khi nào thì nên giáo dục giới tính cho trẻ ?,1
Hội chứng Lyell gồm các triệu chứng gì ?,Điều trị hội chứng Lyell như thế nào ?,1
Chữa đau mắt đỏ bằng dân gian hiệu quả mà an toàn,Đau mắt đỏ có lây được không ?,1
Sinh hoạt như thế nào trong ngày Tết là hợp lý ?,Quan niệm của người Việt về ngày Tết là gì ?,1
Bệnh lao kê,Thời điểm nào tốt nhất để quan hệ tình dục ?,0
Các biện pháp điều trị bệnh Jet lag,Phương pháp  điều trị bệnh Jet lag,1
Cơ chế gây ra hiện tượng xuất tinh ngược là gì ?,Không ăn thịt làm chúng ta mắc những bệnh gì ?,0
Các biện pháp điều trị bệnh Van hai lá,Những nhóm thuốc nào giúp điều trị suy tim ?,1
Mất cảm giác sâu ở tay có phải triêu chứng của bệnh Thoái hóa cột sống cổ không ?,Làm sao để điều trị hôi miệng sau khi cắt amidan ?,0
Những độ tuổi nào dễ bị giãn phế quản?,Nguyên nhân bệnh Tắc ống dẫn trứng?,0
Phòng ngừa bệnh Suy tĩnh mạch chân,Người bị bệnh Suy tĩnh mạch chân nên để chân như thế nào khi ngủ ?,1
Thai nhi bắt đầu thai máy vào tháng thứ mấy thai kì ?,Những thực phẩm nào có tác dụng chữa trị cảm cúm sau sinh ?,0
Tổng quan bệnh Kawasaki (viêm mạch máu),bệnh Kawasaki là gì,1
yếu tố nguy cơ của bệnh Viêm chóp xoay là gì ?,Cơ chế gây ra nấc cụt là gì ?,0
Hóa trị ung thư vú: Nên ăn gì,Thoát vị rốn phát triển khi nào?,0
Nguyên nhân gây ra mụn trứng cá ở má,Nguyên nhân gây ra mụn trứng cá là gì ?,1
Cách trị mụn đỏ hiệu quả tại nhà,Làm sao để điều trị nấm ngứa vùng kín ?,0
Nước mũi có màu nâu đỏ nói gì về sức khỏe của bạn?,Khám lao phổi ở đâu Hà Nội?,0
Điều trị khối u máu não có những phương pháp nào ?,Khoảng thời gian giữa các lần điệu trị là bao lâu ?,1
Đối tượng nào dễ mắc bệnh Viêm thanh quản ?,Biện pháp chẩn đoán bệnh Lao hạch,0
bệnh Liệt dây thần kinh số 6 là gì,Phòng ngừa bệnh Dị ứng sữa như thế nào ?,0
Trị viêm lộ tuyến tử cung bằng thuốc Đông Y,Cần vệ sinh như thế nào trong điều trị viêm lộ tuyến cổ tử cung ?,1
Các triệu chứng của bệnh sa tạng chậu biểu hiện như thế nào ?,Đường lây truyền bệnh Sốt rét,0
Suy tim là bệnh lý gì ?,Cơ chế gây ra bệnh Áp xe là gì ?,0
Tổng quan bệnh Dị ứng thực phẩm,Bệnh Dị ứng thực phẩm là bệnh gì ?,1
Phương pháp chẩn đoán bệnh Không dung nạp Lactose,Vitamin E có tác dụng gì cho phụ nữ sau khi sinh?,0
Kinh nghiệm chọn tã vải cho trẻ mẹ nên biết,Chọn tã vải khác nhau như thế nào ở trẻ trai và trẻ gái ?,1
Trẻ sốt dưới 38.5 độ có cần uống thuốc hạ sốt không ?,Điều đầu tiên cần làm khi trẻ bị sốt là gì ?,1
Triệu chứng bệnh Lạc nội mạc tử cung,Cần làm gì để phát hiện sớm bệnh Viêm màng não ?,0
Phương pháp nấu ăn có lợi cho sức khỏe,Nấu đồ ăn có nên cho nhiều muối không ?,1
Dùng đèn hồng ngoại sau sinh có được không?,Dùng đèn hồng ngoại sau sinh có được không ?,1
Quan hệ tình dục nhiều có giúp tăng khả năng thụ thai không ?,Tỷ lệ mắc cùm trong 1 năm là bao nhiêu ?,0
Bệnh lao phổi là gì ?,Viêm đường tiết niệu là bệnh gì ?,0
Tầm soát bệnh Ung thư có tác dụng gì ?,Làm sao để điều trị bệnh đa nang buồng trứng ?,0
Trẻ sơ sinh có hay gặp các bệnh về mắt không ?,Bệnh tắc tuyến lên biểu hiện như thế nào ?,1
"Hiện nay có những phương pháp nào giúp điều trị bệnh Viêm cơ, áp xe cơ ?",Chế độ ăn giúp giảm táo bón ở trẻ?,0
Bị dị tật buồng trứng có dẫn đến vô sinh không?,Nguyên nhân gây ra dị tật buồng trứng là gì ?,1
Tại sao phụ nữ có thai nên mua giày vào buổi chiều hoặc tối ?,Phân biệt thiểu ối và rỉ ối?,0
Phụ huynh nên làm gì khi trẻ bị sai khớp đầu xương khuỷu tay ?,Biểu hiện bệnh Huyết khối tĩnh mạch sâu như nào,0
Các biện pháp chẩn đoán bệnh Thai chết lưu?,Siêu âm thai có chắc chắn chẩn đoán được thai chết lưu không?,1
"Nguyên nhân phổ biến gây ra bệnh Viêm cơ, áp xe cơ là gì ?",Các biện pháp chẩn đoán bệnh Hội chứng Ganser,0
Phong và điều trị bệnh chân tay miệng  như thế nào ?,Nguyên nhân chính gây nên bệnh viêm đường hô hấp trên ở trẻ em là gì ?,0
Phương pháp điều trị lao phổi phổi phổ biến hiện nay là gì ?,Phát hiện tinh dịch loãng như thế nào?,0
Các biện pháp chẩn đoán bệnh Lao kê,Nên duy trì những thói quen sinh hoạt nào để hạn chế đau gân chóp xoay ?,0
Điều trị các bệnh nấm ngoài da như thế nào ?,Ăn gì để tăng cân nhanh trong vòng một tuần?,0
Chửa bụng trên và chửa bụng dưới nên hiểu như thế nào?,Chửa bụng trên biểu hiện như thế nào ?,1
Các biện pháp chẩn đoán bệnh Tiểu đường tuýp 1?,Khi nào nghĩ đến đây là tiểu đường tuýp 1?,1
Những loại thuốc nào giúp cải thiện tình trạng xuất tinh ngược ?,Các biện pháp chẩn đoán bệnh Suy tĩnh mạch chân,0
bệnh Khí phế thũng,bệnh Khí phế thũng là gì,1
Phương pháp điều trị bệnh Lỵ amip cấp,Biện pháp chữa trị bệnh Lỵ amip cấp,1
Trẻ bị tay chân miệng thì nên bôi thuốc gì?,Cần lưu ý gì khi sử dụng thuốc cho trẻ bị bệnh tay chân miệng ?,1
Triệu chứng bệnh Dị ứng thực phẩm,Ăn lựu có tác dụng gì ?,0
Yếu tố nguy cơ làm tăng khả năng mắc bệnh Ung thư tụy là gì ?,Cần làm gì để chẩn đoán sớm bệnh Ung thư tụy ?,1
Nên vệ sinh cuống rốn của trẻ sơ sinh như thế nào ?,Tự tắm cho trẻ có các tác dụng gì ?,1
Các biện pháp chẩn đoán bệnh Lao hạch,Chẩn đoán bệnh Lao hạch,1
Dinh dưỡng cho người bệnh mắc ung thư amidan,Insulin có tác dụng gì ?,0
Các biện pháp điều trị bệnh Áp xe,Biểu hiện bệnh Lạc nội mạc tử cung,0
Trẻ sơ sinh bị nổi kê trên da,Khi trẻ sơ sinh bị kê thì mẹ nên tắm cho bé như thế nào ?,1
Các biện pháp điều trị bệnh Khoèo chân bẩm sinh,Điều trị bệnh Khoèo chân bẩm sinh,1
Tỷ lệ mắc Ung thư cổ tử cung là bao nhiêu ?,Khi nào thì nên ngưng tầm soát Ung thư cổ tử cung ?,1
Tư thế đi tiểu đúng cách của đàn ông đích thực,Lượng nước lý tưởng nên uống mỗi ngày là bao nhiêu ?,1
Nguyên tắc hàng đầu khi cho trẻ bị viêm amidan ăn là gì ?,Trẻ bị viêm amidan không nên ăn gì ?,1
Thủ thuật gây tê ngoài màng cứng được tiến hành như thế nào ?,Tổng quan bệnh Viêm não Nhật Bản,0
Bia rượu và thịt nướng – thủ phạm “ngầm” gây ung thư dạ dày,Nguyên nhân gây ra bệnh Rối loạn tiền đình là gì ?,0
Chất nào giúp loại bỏ nhôm ra khỏi cơ thể ?,Cơ chế thải độc nhôm của Silica là gì ?,1
Nguyên nhân bệnh Hội chứng Ganser,Vì sao mắc bệnh Hội chứng Ganser,1
Virus HPV gồm những tuýp nào ?,Bệnh sùi mào gà lây truyền qua các con đường nào ?,1
Triệu chứng bệnh Loạn thị,Bệnh loạn thị có những biểu hiện như nào,1
Các biện pháp chẩn đoán bệnh Viêm cân gan chân,Chản đoán bệnh Viêm gan chân dụa vào đâu ?,1
